Game 161 | P1: 46 | P2: 14 | Moves: 19
Game 162 | P1: 43 | P2: 5 | Moves: 19
Game 163 | P1: 59 | P2: 3 | Moves: 19
Game 164 | P1: 56 | P2: 1 | Moves: 11
Game 165 | P1: 59 | P2: 1 | Moves: 17
Game 166 | P1: 65 | P2: 0 | Moves: 25
Game 167 | P1: 63 | P2: 3 | Moves: 23
Game 168 | P1: 10 | P2: 0 | Moves: 6
Game 169 | P1: 55 | P2: 3 | Moves: 25
Game 170 | P1: 41 | P2: 0 | Moves: 23
Game 171 | P1: 61 | P2: 3 | Moves: 21
Game 172 | P1: 54 | P2: 7 | Moves: 13
Game 173 | P1: 50 | P2: 0 | Moves: 9
Game 174 | P1: 37 | P2: 2 | Moves: 20
Game 175 | P1: 53 | P2: 7 | Moves: 15
Game 176 | P1: 36 | P2: 4 | Moves: 20
Game 177 | P1: 40 | P2: 1 | Moves: 28
Game 178 | P1: 19 | P2: 3 | Moves: 8
Game 179 | P1: 40 | P2: 4 | Moves: 24
Game 180 | P1: 51 | P2: 0 | Moves: 9
Game 181 | P1: 41 | P2: 0 | Moves: 7
Game 182 | P1: 63 | P2: 0 | Moves: 19
Game 183 | P1: 45 | P2: 11 | Moves: 17
Game 184 | P1: 24 | P2: 2 | Moves: 10
Game 185 | P1: 37 | P2: 3 | Moves: 20
Game 186 | P1: 58 | P2: 2 | Moves: 19
Game 187 | P1: 41 | P2: 0 | Moves: 13
Game 188 | P1: 61 | P2: 3 | Moves: 25
Game 189 | P1: 41 | P2: 19 | Moves: 35
Game 190 | P1: 61 | P2: 3 | Moves: 25
Game 191 | P1: 64 | P2: 1 | Moves: 31
Game 192 | P1: 57 | P2: 5 | Moves: 25
Game 193 | P1: 44 | P2: 5 | Moves: 11
Game 194 | P1: 55 | P2: 2 | Moves: 15
Game 195 | P1: 42 | P2: 2 | Moves: 7
Game 196 | P1: 41 | P2: 26 | Moves: 21
Game 197 | P1: 12 | P2: 48 | Moves: 26
Game 198 | P1: 36 | P2: 32 | Moves: 18
Game 199 | P1: 56 | P2: 7 | Moves: 15
Game 200 | P1: 43 | P2: 0 | Moves: 7
Game 201 | P1: 54 | P2: 2 | Moves: 13
Game 202 | P1: 57 | P2: 1 | Moves: 9
Game 203 | P1: 63 | P2: 2 | Moves: 17
Game 204 | P1: 44 | P2: 2 | Moves: 15
Game 205 | P1: 41 | P2: 2 | Moves: 17
Game 206 | P1: 46 | P2: 13 | Moves: 17
Game 207 | P1: 36 | P2: 0 | Moves: 12
Game 208 | P1: 57 | P2: 3 | Moves: 19
Game 209 | P1: 44 | P2: 21 | Moves: 27
Game 210 | P1: 49 | P2: 4 | Moves: 11
Game 211 | P1: 57 | P2: 1 | Moves: 13
Game 212 | P1: 45 | P2: 2 | Moves: 17
Game 213 | P1: 25 | P2: 0 | Moves: 12
Game 214 | P1: 59 | P2: 0 | Moves: 17
Game 215 | P1: 61 | P2: 1 | Moves: 19
Game 216 | P1: 57 | P2: 1 | Moves: 13
Game 217 | P1: 60 | P2: 4 | Moves: 37
Game 218 | P1: 43 | P2: 1 | Moves: 9
Game 219 | P1: 15 | P2: 2 | Moves: 6
Game 220 | P1: 61 | P2: 0 | Moves: 15
Game 221 | P1: 53 | P2: 6 | Moves: 11
Game 222 | P1: 59 | P2: 1 | Moves: 19
Game 223 | P1: 40 | P2: 28 | Moves: 38
Game 224 | P1: 41 | P2: 16 | Moves: 37
Game 225 | P1: 34 | P2: 2 | Moves: 22
Game 226 | P1: 43 | P2: 2 | Moves: 13
Game 227 | P1: 43 | P2: 19 | Moves: 19
Game 228 | P1: 17 | P2: 0 | Moves: 12
Game 229 | P1: 43 | P2: 6 | Moves: 13
Game 230 | P1: 48 | P2: 2 | Moves: 13
Game 231 | P1: 60 | P2: 0 | Moves: 15
Game 232 | P1: 58 | P2: 4 | Moves: 13
Game 233 | P1: 53 | P2: 1 | Moves: 9
Game 234 | P1: 27 | P2: 43 | Moves: 32
Game 235 | P1: 59 | P2: 7 | Moves: 21
Game 236 | P1: 35 | P2: 2 | Moves: 22
Game 237 | P1: 41 | P2: 8 | Moves: 23
Game 238 | P1: 45 | P2: 14 | Moves: 19
Game 239 | P1: 42 | P2: 1 | Moves: 9
Game 240 | P1: 41 | P2: 18 | Moves: 25
Game 241 | P1: 53 | P2: 6 | Moves: 13
Game 242 | P1: 46 | P2: 2 | Moves: 13
Game 243 | P1: 63 | P2: 3 | Moves: 13
Game 244 | P1: 63 | P2: 2 | Moves: 21
Game 245 | P1: 31 | P2: 4 | Moves: 20
Game 246 | P1: 59 | P2: 3 | Moves: 23
Game 247 | P1: 40 | P2: 2 | Moves: 18
Game 248 | P1: 35 | P2: 32 | Moves: 26
Game 249 | P1: 41 | P2: 1 | Moves: 17
Game 250 | P1: 57 | P2: 0 | Moves: 25
Game 251 | P1: 36 | P2: 0 | Moves: 14
Game 252 | P1: 33 | P2: 1 | Moves: 12
Game 253 | P1: 41 | P2: 21 | Moves: 47
Game 254 | P1: 38 | P2: 6 | Moves: 7
Game 255 | P1: 41 | P2: 4 | Moves: 13
Game 256 | P1: 42 | P2: 1 | Moves: 23
Game 257 | P1: 41 | P2: 2 | Moves: 13
Game 258 | P1: 51 | P2: 8 | Moves: 9
Game 259 | P1: 54 | P2: 3 | Moves: 13
Game 260 | P1: 46 | P2: 0 | Moves: 7
Game 261 | P1: 45 | P2: 4 | Moves: 9
Game 262 | P1: 60 | P2: 0 | Moves: 13
Game 263 | P1: 68 | P2: 0 | Moves: 19
Game 264 | P1: 67 | P2: 1 | Moves: 11
Game 265 | P1: 55 | P2: 0 | Moves: 15
Game 266 | P1: 61 | P2: 0 | Moves: 11
Game 267 | P1: 51 | P2: 6 | Moves: 15
Game 268 | P1: 27 | P2: 43 | Moves: 28
Game 269 | P1: 61 | P2: 2 | Moves: 17
Game 270 | P1: 51 | P2: 0 | Moves: 9
Game 271 | P1: 38 | P2: 1 | Moves: 24
Game 272 | P1: 51 | P2: 3 | Moves: 19
Game 273 | P1: 37 | P2: 0 | Moves: 16
Game 274 | P1: 53 | P2: 1 | Moves: 15
Game 275 | P1: 42 | P2: 16 | Moves: 41
Game 276 | P1: 45 | P2: 3 | Moves: 15
Game 277 | P1: 15 | P2: 0 | Moves: 8
Game 278 | P1: 60 | P2: 1 | Moves: 13
Game 279 | P1: 55 | P2: 0 | Moves: 17
Game 280 | P1: 59 | P2: 3 | Moves: 23
Game 281 | P1: 42 | P2: 19 | Moves: 9
Game 282 | P1: 18 | P2: 0 | Moves: 8
Game 283 | P1: 56 | P2: 1 | Moves: 13
Game 284 | P1: 30 | P2: 2 | Moves: 14
Game 285 | P1: 60 | P2: 2 | Moves: 13
Game 286 | P1: 44 | P2: 0 | Moves: 7
Game 287 | P1: 54 | P2: 1 | Moves: 13
Game 288 | P1: 47 | P2: 9 | Moves: 13
Game 289 | P1: 44 | P2: 0 | Moves: 13
Game 290 | P1: 52 | P2: 6 | Moves: 7
Game 291 | P1: 60 | P2: 2 | Moves: 13
Game 292 | P1: 49 | P2: 21 | Moves: 49
Game 293 | P1: 55 | P2: 3 | Moves: 17
Game 294 | P1: 61 | P2: 3 | Moves: 13
Game 295 | P1: 54 | P2: 10 | Moves: 9
Game 296 | P1: 41 | P2: 1 | Moves: 15
Game 297 | P1: 44 | P2: 1 | Moves: 9
Game 298 | P1: 49 | P2: 0 | Moves: 11
Game 299 | P1: 32 | P2: 1 | Moves: 18
Game 300 | P1: 56 | P2: 1 | Moves: 15
Game 301 | P1: 44 | P2: 19 | Moves: 45
Game 302 | P1: 41 | P2: 0 | Moves: 9
Game 303 | P1: 60 | P2: 1 | Moves: 21
Game 304 | P1: 55 | P2: 10 | Moves: 27
Game 305 | P1: 58 | P2: 1 | Moves: 11
Game 306 | P1: 42 | P2: 0 | Moves: 9
Game 307 | P1: 54 | P2: 5 | Moves: 17
Game 308 | P1: 52 | P2: 6 | Moves: 17
Game 309 | P1: 39 | P2: 20 | Moves: 12
Game 310 | P1: 44 | P2: 0 | Moves: 7
Game 311 | P1: 58 | P2: 6 | Moves: 25
Game 312 | P1: 43 | P2: 0 | Moves: 11
Game 313 | P1: 50 | P2: 8 | Moves: 15
Game 314 | P1: 48 | P2: 6 | Moves: 13
Game 315 | P1: 42 | P2: 2 | Moves: 21
Game 316 | P1: 41 | P2: 0 | Moves: 7
Game 317 | P1: 41 | P2: 4 | Moves: 13
Game 318 | P1: 61 | P2: 0 | Moves: 11
Game 319 | P1: 12 | P2: 48 | Moves: 28
Game 320 | P1: 60 | P2: 1 | Moves: 19
Game 321 | P1: 52 | P2: 6 | Moves: 7
Game 322 | P1: 45 | P2: 17 | Moves: 13
Game 323 | P1: 41 | P2: 4 | Moves: 17
Game 324 | P1: 39 | P2: 2 | Moves: 16
Game 325 | P1: 45 | P2: 4 | Moves: 9
Game 326 | P1: 41 | P2: 0 | Moves: 15
Game 327 | P1: 41 | P2: 0 | Moves: 9
Game 328 | P1: 41 | P2: 1 | Moves: 13
Game 329 | P1: 42 | P2: 6 | Moves: 17
Game 330 | P1: 39 | P2: 3 | Moves: 7
Game 331 | P1: 41 | P2: 23 | Moves: 57
Game 332 | P1: 42 | P2: 0 | Moves: 7
Game 333 | P1: 54 | P2: 4 | Moves: 19
Game 334 | P1: 64 | P2: 1 | Moves: 23
Game 335 | P1: 43 | P2: 6 | Moves: 13
Game 336 | P1: 39 | P2: 28 | Moves: 22
Game 337 | P1: 26 | P2: 41 | Moves: 20
Game 338 | P1: 53 | P2: 11 | Moves: 13
Game 339 | P1: 51 | P2: 2 | Moves: 13
Game 340 | P1: 43 | P2: 16 | Moves: 17
Game 341 | P1: 59 | P2: 4 | Moves: 15
Game 342 | P1: 62 | P2: 4 | Moves: 17
Game 343 | P1: 45 | P2: 0 | Moves: 11
Game 344 | P1: 42 | P2: 0 | Moves: 15
Game 345 | P1: 44 | P2: 4 | Moves: 11
Game 346 | P1: 44 | P2: 23 | Moves: 19
Game 347 | P1: 57 | P2: 0 | Moves: 9
Game 348 | P1: 58 | P2: 0 | Moves: 7
Game 349 | P1: 48 | P2: 5 | Moves: 13
Game 350 | P1: 51 | P2: 0 | Moves: 9
Game 351 | P1: 42 | P2: 0 | Moves: 9
Game 352 | P1: 43 | P2: 2 | Moves: 17
Game 353 | P1: 41 | P2: 22 | Moves: 55
Game 354 | P1: 63 | P2: 0 | Moves: 17
Game 355 | P1: 61 | P2: 2 | Moves: 17
Game 356 | P1: 58 | P2: 2 | Moves: 9
Game 357 | P1: 55 | P2: 3 | Moves: 13
Game 358 | P1: 19 | P2: 2 | Moves: 10
Game 359 | P1: 44 | P2: 16 | Moves: 35
Game 360 | P1: 50 | P2: 4 | Moves: 9
Game 361 | P1: 41 | P2: 1 | Moves: 11
Game 362 | P1: 41 | P2: 8 | Moves: 9
Game 363 | P1: 60 | P2: 5 | Moves: 17
Game 364 | P1: 40 | P2: 1 | Moves: 20
Game 365 | P1: 15 | P2: 2 | Moves: 6
Game 366 | P1: 44 | P2: 23 | Moves: 77
Game 367 | P1: 43 | P2: 3 | Moves: 25
Game 368 | P1: 59 | P2: 11 | Moves: 61
Game 369 | P1: 53 | P2: 7 | Moves: 21
Game 370 | P1: 47 | P2: 16 | Moves: 35
Game 371 | P1: 49 | P2: 5 | Moves: 9
Game 372 | P1: 57 | P2: 4 | Moves: 15
Game 373 | P1: 42 | P2: 1 | Moves: 7
Game 374 | P1: 48 | P2: 12 | Moves: 27
Game 375 | P1: 58 | P2: 9 | Moves: 15
Game 376 | P1: 59 | P2: 1 | Moves: 19
Game 377 | P1: 47 | P2: 0 | Moves: 21
Game 378 | P1: 61 | P2: 0 | Moves: 11
Game 379 | P1: 43 | P2: 3 | Moves: 15
Game 380 | P1: 52 | P2: 5 | Moves: 9
Game 381 | P1: 50 | P2: 5 | Moves: 19
Game 382 | P1: 36 | P2: 3 | Moves: 20
Game 383 | P1: 43 | P2: 0 | Moves: 11
Game 384 | P1: 45 | P2: 21 | Moves: 71
Game 385 | P1: 45 | P2: 3 | Moves: 9
Game 386 | P1: 56 | P2: 2 | Moves: 13
Game 387 | P1: 53 | P2: 10 | Moves: 15
Game 388 | P1: 31 | P2: 4 | Moves: 30
Game 389 | P1: 59 | P2: 0 | Moves: 9
Game 390 | P1: 59 | P2: 3 | Moves: 21
Game 391 | P1: 49 | P2: 0 | Moves: 9
Game 392 | P1: 47 | P2: 0 | Moves: 9
Game 393 | P1: 45 | P2: 18 | Moves: 45
Game 394 | P1: 50 | P2: 6 | Moves: 9
Game 395 | P1: 49 | P2: 11 | Moves: 45
Game 396 | P1: 42 | P2: 2 | Moves: 11
Game 397 | P1: 42 | P2: 2 | Moves: 17
Game 398 | P1: 58 | P2: 8 | Moves: 17
Game 399 | P1: 36 | P2: 4 | Moves: 24
Game 400 | P1: 58 | P2: 3 | Moves: 15
Game 401 | P1: 59 | P2: 3 | Moves: 21
Game 402 | P1: 50 | P2: 0 | Moves: 15
Game 403 | P1: 34 | P2: 23 | Moves: 13
Game 404 | P1: 42 | P2: 0 | Moves: 11
Game 405 | P1: 58 | P2: 2 | Moves: 19
Game 406 | P1: 42 | P2: 0 | Moves: 7
Game 407 | P1: 46 | P2: 3 | Moves: 11
Game 408 | P1: 42 | P2: 1 | Moves: 25
Game 409 | P1: 41 | P2: 22 | Moves: 119
Game 410 | P1: 41 | P2: 3 | Moves: 15
Game 411 | P1: 42 | P2: 1 | Moves: 13
Game 412 | P1: 37 | P2: 4 | Moves: 22
Game 413 | P1: 46 | P2: 17 | Moves: 37
Game 414 | P1: 59 | P2: 0 | Moves: 17
Game 415 | P1: 53 | P2: 14 | Moves: 37
Game 416 | P1: 27 | P2: 0 | Moves: 10
Game 417 | P1: 61 | P2: 0 | Moves: 31
Game 418 | P1: 59 | P2: 2 | Moves: 13
Game 419 | P1: 44 | P2: 2 | Moves: 19
Game 420 | P1: 41 | P2: 1 | Moves: 11
Game 421 | P1: 53 | P2: 2 | Moves: 15
Game 422 | P1: 41 | P2: 0 | Moves: 9
Game 423 | P1: 24 | P2: 2 | Moves: 18
Game 424 | P1: 51 | P2: 2 | Moves: 13
Game 425 | P1: 54 | P2: 4 | Moves: 17
Game 426 | P1: 57 | P2: 5 | Moves: 19
Game 427 | P1: 44 | P2: 0 | Moves: 7
Game 428 | P1: 21 | P2: 1 | Moves: 22
Game 429 | P1: 39 | P2: 4 | Moves: 18
Game 430 | P1: 42 | P2: 0 | Moves: 11
Game 431 | P1: 52 | P2: 0 | Moves: 7
Game 432 | P1: 45 | P2: 13 | Moves: 17
Game 433 | P1: 41 | P2: 22 | Moves: 25
Game 434 | P1: 45 | P2: 0 | Moves: 9
Game 435 | P1: 27 | P2: 3 | Moves: 6
Game 436 | P1: 35 | P2: 4 | Moves: 26
Game 437 | P1: 42 | P2: 0 | Moves: 5
Game 438 | P1: 36 | P2: 0 | Moves: 12
Game 439 | P1: 60 | P2: 2 | Moves: 23
Game 440 | P1: 41 | P2: 2 | Moves: 17
Game 441 | P1: 42 | P2: 26 | Moves: 35
Game 442 | P1: 49 | P2: 0 | Moves: 13
Game 443 | P1: 47 | P2: 0 | Moves: 11
Game 444 | P1: 44 | P2: 18 | Moves: 31
Game 445 | P1: 44 | P2: 6 | Moves: 11
Game 446 | P1: 39 | P2: 3 | Moves: 7
Game 447 | P1: 41 | P2: 18 | Moves: 47
Game 448 | P1: 61 | P2: 5 | Moves: 17
Game 449 | P1: 59 | P2: 1 | Moves: 39
Game 450 | P1: 45 | P2: 3 | Moves: 15
Game 451 | P1: 41 | P2: 8 | Moves: 11
Game 452 | P1: 42 | P2: 0 | Moves: 13
Game 453 | P1: 60 | P2: 0 | Moves: 21
Game 454 | P1: 64 | P2: 1 | Moves: 17
Game 455 | P1: 57 | P2: 8 | Moves: 23
Game 456 | P1: 64 | P2: 6 | Moves: 11
Game 457 | P1: 57 | P2: 10 | Moves: 25
Game 458 | P1: 53 | P2: 4 | Moves: 11
Game 459 | P1: 42 | P2: 18 | Moves: 27
Game 460 | P1: 39 | P2: 3 | Moves: 14
Game 461 | P1: 32 | P2: 19 | Moves: 7
Game 462 | P1: 20 | P2: 0 | Moves: 16
Game 463 | P1: 44 | P2: 20 | Moves: 87
Game 464 | P1: 62 | P2: 2 | Moves: 15
Game 465 | P1: 49 | P2: 2 | Moves: 13
Game 466 | P1: 35 | P2: 27 | Moves: 16
Game 467 | P1: 37 | P2: 0 | Moves: 10
Game 468 | P1: 36 | P2: 4 | Moves: 28
Game 469 | P1: 62 | P2: 1 | Moves: 15
Game 470 | P1: 36 | P2: 3 | Moves: 24
Game 471 | P1: 43 | P2: 2 | Moves: 11
Game 472 | P1: 59 | P2: 2 | Moves: 15
Game 473 | P1: 56 | P2: 6 | Moves: 19
Game 474 | P1: 43 | P2: 21 | Moves: 11
Game 475 | P1: 61 | P2: 1 | Moves: 9
Game 476 | P1: 19 | P2: 0 | Moves: 8
Game 477 | P1: 56 | P2: 8 | Moves: 17
Game 478 | P1: 36 | P2: 2 | Moves: 16
Game 479 | P1: 64 | P2: 0 | Moves: 23
Game 480 | P1: 25 | P2: 42 | Moves: 24
Game 481 | P1: 44 | P2: 1 | Moves: 27
Game 482 | P1: 42 | P2: 0 | Moves: 15
Game 483 | P1: 59 | P2: 0 | Moves: 31
Game 484 | P1: 48 | P2: 10 | Moves: 17
Game 485 | P1: 44 | P2: 6 | Moves: 13
Game 486 | P1: 40 | P2: 26 | Moves: 43
Game 487 | P1: 20 | P2: 2 | Moves: 18
Game 488 | P1: 42 | P2: 3 | Moves: 11
Game 489 | P1: 17 | P2: 4 | Moves: 14
Game 490 | P1: 59 | P2: 2 | Moves: 15
Game 491 | P1: 60 | P2: 3 | Moves: 21
Game 492 | P1: 15 | P2: 2 | Moves: 6
Game 493 | P1: 45 | P2: 2 | Moves: 11
Game 494 | P1: 60 | P2: 3 | Moves: 17
Game 495 | P1: 15 | P2: 0 | Moves: 10
Game 496 | P1: 41 | P2: 5 | Moves: 9
Game 497 | P1: 63 | P2: 2 | Moves: 33
Game 498 | P1: 57 | P2: 9 | Moves: 21
Game 499 | P1: 43 | P2: 0 | Moves: 13
Game 500 | P1: 49 | P2: 12 | Moves: 23
Game 501 | P1: 52 | P2: 7 | Moves: 23
Game 502 | P1: 43 | P2: 1 | Moves: 21
Game 503 | P1: 27 | P2: 3 | Moves: 6
Game 504 | P1: 59 | P2: 4 | Moves: 19
Game 505 | P1: 64 | P2: 0 | Moves: 13
Game 506 | P1: 61 | P2: 2 | Moves: 13
Game 507 | P1: 54 | P2: 0 | Moves: 11
Game 508 | P1: 33 | P2: 1 | Moves: 12
Game 509 | P1: 11 | P2: 0 | Moves: 8
Game 510 | P1: 60 | P2: 4 | Moves: 25
Game 511 | P1: 58 | P2: 2 | Moves: 19
Game 512 | P1: 47 | P2: 19 | Moves: 23
Game 513 | P1: 26 | P2: 4 | Moves: 14
Game 514 | P1: 50 | P2: 0 | Moves: 9
Game 515 | P1: 42 | P2: 0 | Moves: 21
Game 516 | P1: 37 | P2: 3 | Moves: 28
Game 517 | P1: 14 | P2: 2 | Moves: 26
Game 518 | P1: 52 | P2: 6 | Moves: 21
